,startx,endx,starty,endy,naive,vectorized,multiprocessing
1957,55,126,118,54,1.374268105,1.374268105,1.374268105
1958,43,130,116,51,1.731455493,1.731455493,1.731455493
1959,56,107,108,50,1.186838624,1.186838624,1.186838624
1960,40,127,112,45,1.788392857,1.788392857,1.788392857
1961,60,100,112,56,1.083333333,1.083333333,1.083333333
1962,42,127,111,41,1.696589447,1.696589447,1.696589447
1963,46,117,116,48,1.478635682,1.478635682,1.478635682
1964,41,128,121,56,1.792380568,1.792380568,1.792380568
1965,57,105,108,60,1.198830409,1.198830409,1.198830409
1966,49,101,103,41,1.229641371,1.229641371,1.229641371
1967,52,122,108,58,1.441595442,1.441595442,1.441595442
1968,53,121,120,54,1.366509434,1.366509434,1.366509434
1969,55,109,124,44,1.168328446,1.168328446,1.168328446
1970,44,109,101,56,1.515864086,1.515864086,1.515864086
1971,57,104,116,42,1.093315185,1.093315185,1.093315185
1972,48,115,104,55,1.462339744,1.462339744,1.462339744
1973,43,130,100,45,1.736627907,1.736627907,1.736627907
1974,58,130,107,41,1.31227844,1.31227844,1.31227844
1975,51,108,115,47,1.263171355,1.263171355,1.263171355
1976,51,106,112,42,1.226715686,1.226715686,1.226715686
1977,58,107,124,47,1.111929922,1.111929922,1.111929922
1978,59,126,110,56,1.322342065,1.322342065,1.322342065
1979,50,118,121,58,1.419669421,1.419669421,1.419669421
1980,45,105,108,56,1.425925926,1.425925926,1.425925926
1981,58,124,121,49,1.271444856,1.271444856,1.271444856
1982,54,104,115,58,1.215136876,1.215136876,1.215136876
1983,43,118,113,40,1.549084174,1.549084174,1.549084174
1984,42,125,118,47,1.68724778,1.68724778,1.68724778
1985,56,106,102,40,1.142507003,1.142507003,1.142507003
1986,47,114,106,52,1.458048976,1.458048976,1.458048976
1987,42,111,113,59,1.582490518,1.582490518,1.582490518
1988,41,114,120,57,1.627743902,1.627743902,1.627743902
1989,54,120,119,43,1.29178338,1.29178338,1.29178338
1990,60,128,112,54,1.307738095,1.307738095,1.307738095
1991,59,119,125,50,1.208474576,1.208474576,1.208474576
1992,46,109,127,52,1.389507018,1.389507018,1.389507018
1993,56,106,130,51,1.142582418,1.142582418,1.142582418
1994,53,128,110,55,1.45754717,1.45754717,1.45754717
1995,53,117,120,55,1.332940252,1.332940252,1.332940252
1996,41,110,116,59,1.595773759,1.595773759,1.595773759
1997,56,105,114,50,1.156798246,1.156798246,1.156798246
1998,57,102,113,49,1.111551001,1.111551001,1.111551001
1999,48,117,125,42,1.38675,1.38675,1.38675
2000,44,125,120,48,1.620454545,1.620454545,1.620454545
2001,41,115,122,53,1.619652139,1.619652139,1.619652139
2002,50,130,108,45,1.508333333,1.508333333,1.508333333
2003,58,124,128,57,1.291621767,1.291621767,1.291621767
2004,51,106,113,45,1.238330731,1.238330731,1.238330731
2005,56,124,109,40,1.290629096,1.290629096,1.290629096
2006,53,109,113,54,1.26723994,1.26723994,1.26723994
2007,45,130,108,56,1.703703704,1.703703704,1.703703704
2008,45,121,126,41,1.507142857,1.507142857,1.507142857
2009,54,127,107,47,1.395552094,1.395552094,1.395552094
2010,52,108,120,42,1.213461538,1.213461538,1.213461538
2011,44,120,123,58,1.599408721,1.599408721,1.599408721
2012,49,103,116,56,1.292399719,1.292399719,1.292399719
2013,58,103,126,43,1.058565955,1.058565955,1.058565955
2014,44,107,130,51,1.412062937,1.412062937,1.412062937
2015,50,123,114,40,1.405438596,1.405438596,1.405438596
2016,43,118,101,53,1.634469261,1.634469261,1.634469261
2017,41,110,118,43,1.523666804,1.523666804,1.523666804
2018,49,123,114,56,1.500716076,1.500716076,1.500716076
2019,58,104,108,53,1.141922095,1.141922095,1.141922095
2020,50,123,100,53,1.495,1.495,1.495
2021,54,117,120,55,1.3125,1.3125,1.3125
2022,51,106,117,42,1.218702866,1.218702866,1.218702866
2023,56,116,105,54,1.292857143,1.292857143,1.292857143
2024,47,121,129,41,1.446148771,1.446148771,1.446148771
2025,55,113,127,45,1.204438082,1.204438082,1.204438082
2026,60,117,126,41,1.137698413,1.137698413,1.137698413
2027,47,102,124,52,1.294783802,1.294783802,1.294783802
2028,56,129,129,53,1.357212071,1.357212071,1.357212071
2029,40,116,126,56,1.672222222,1.672222222,1.672222222
2030,52,119,129,47,1.326401312,1.326401312,1.326401312
2031,40,129,118,40,1.781991525,1.781991525,1.781991525
2032,59,127,119,51,1.290556901,1.290556901,1.290556901
2033,52,115,102,60,1.399886878,1.399886878,1.399886878
2034,56,118,105,55,1.31547619,1.31547619,1.31547619
2035,42,105,117,50,1.463675214,1.463675214,1.463675214
2036,56,118,128,40,1.209821429,1.209821429,1.209821429
2037,59,124,109,53,1.293966724,1.293966724,1.293966724
2038,49,107,119,41,1.264105642,1.264105642,1.264105642
2039,40,102,118,60,1.529237288,1.529237288,1.529237288
2040,54,120,111,49,1.331831832,1.331831832,1.331831832
2041,53,106,107,59,1.275700935,1.275700935,1.275700935
2042,50,113,115,51,1.35173913,1.35173913,1.35173913
2043,44,116,122,40,1.482116244,1.482116244,1.482116244
2044,60,125,130,44,1.210897436,1.210897436,1.210897436
2045,54,118,126,59,1.326719577,1.326719577,1.326719577
2046,44,118,112,43,1.532873377,1.532873377,1.532873377
2047,45,119,117,46,1.518803419,1.518803419,1.518803419
2048,54,104,108,52,1.203703704,1.203703704,1.203703704
2049,54,125,110,41,1.343771044,1.343771044,1.343771044
2050,41,115,120,53,1.623272358,1.623272358,1.623272358
2051,42,130,115,48,1.7563147,1.7563147,1.7563147
2052,49,105,117,51,1.289377289,1.289377289,1.289377289
2053,58,108,119,57,1.170530281,1.170530281,1.170530281
2054,41,111,120,53,1.57449187,1.57449187,1.57449187
2055,51,121,117,45,1.378582202,1.378582202,1.378582202
2056,45,111,126,41,1.396031746,1.396031746,1.396031746
2057,51,129,104,58,1.543552036,1.543552036,1.543552036
2058,52,121,126,51,1.365842491,1.365842491,1.365842491
2059,45,110,115,54,1.457004831,1.457004831,1.457004831
2060,52,115,109,41,1.293842625,1.293842625,1.293842625
2061,50,114,105,58,1.416190476,1.416190476,1.416190476
2062,58,111,107,40,1.14381244,1.14381244,1.14381244
2063,40,120,120,42,1.675,1.675,1.675
2064,52,101,104,42,1.173076923,1.173076923,1.173076923
2065,46,112,102,43,1.428175618,1.428175618,1.428175618
2066,44,114,116,57,1.541144201,1.541144201,1.541144201
2067,54,114,118,42,1.233521657,1.233521657,1.233521657
2068,40,104,120,57,1.5375,1.5375,1.5375
2069,43,122,111,42,1.60779384,1.60779384,1.60779384
2070,52,107,128,52,1.231971154,1.231971154,1.231971154
2071,50,102,100,52,1.28,1.28,1.28
2072,40,106,126,54,1.539285714,1.539285714,1.539285714
2073,48,104,111,58,1.344594595,1.344594595,1.344594595
2074,41,103,113,46,1.459637384,1.459637384,1.459637384
2075,56,106,116,47,1.149014778,1.149014778,1.149014778
2076,54,117,101,51,1.335808581,1.335808581,1.335808581
2077,58,117,127,46,1.189723052,1.189723052,1.189723052
2078,59,103,107,45,1.08316173,1.08316173,1.08316173
2079,43,125,118,49,1.661115491,1.661115491,1.661115491
2080,50,110,104,42,1.301923077,1.301923077,1.301923077
2081,44,127,102,44,1.658868093,1.658868093,1.658868093
2082,45,102,110,57,1.392424242,1.392424242,1.392424242
2083,50,109,130,56,1.305384615,1.305384615,1.305384615
2084,58,105,113,40,1.082163564,1.082163564,1.082163564
2085,48,111,123,50,1.359502033,1.359502033,1.359502033
2086,50,126,103,48,1.493009709,1.493009709,1.493009709
2087,54,121,100,52,1.38037037,1.38037037,1.38037037
2088,44,105,125,51,1.397181818,1.397181818,1.397181818
2089,47,121,115,45,1.482886216,1.482886216,1.482886216
2090,47,127,117,54,1.581833061,1.581833061,1.581833061
2091,56,119,105,50,1.300595238,1.300595238,1.300595238
2092,46,127,108,57,1.644323671,1.644323671,1.644323671
2093,45,111,130,49,1.421794872,1.421794872,1.421794872
2094,56,127,101,52,1.391354314,1.391354314,1.391354314
2095,42,130,107,58,1.818647085,1.818647085,1.818647085
2096,51,105,125,49,1.225411765,1.225411765,1.225411765
2097,55,111,100,55,1.284090909,1.284090909,1.284090909
2098,51,111,108,53,1.333605664,1.333605664,1.333605664
2099,58,129,110,51,1.343887147,1.343887147,1.343887147
2100,50,129,112,41,1.473035714,1.473035714,1.473035714
2101,56,120,118,55,1.304479419,1.304479419,1.304479419
2102,49,119,128,46,1.393973214,1.393973214,1.393973214
2103,55,100,103,53,1.166372462,1.166372462,1.166372462
2104,60,122,108,47,1.234259259,1.234259259,1.234259259
2105,49,110,106,45,1.334713131,1.334713131,1.334713131
2106,42,118,125,53,1.616761905,1.616761905,1.616761905
2107,41,117,116,41,1.603553406,1.603553406,1.603553406
2108,49,115,120,60,1.423469388,1.423469388,1.423469388
2109,42,100,120,53,1.411309524,1.411309524,1.411309524
2110,55,120,120,45,1.278409091,1.278409091,1.278409091
2111,49,127,104,54,1.555533752,1.555533752,1.555533752
2112,50,107,129,59,1.298682171,1.298682171,1.298682171
2113,55,128,130,44,1.332867133,1.332867133,1.332867133
2114,40,126,110,44,1.775,1.775,1.775
2115,44,120,127,40,1.521116679,1.521116679,1.521116679
2116,50,106,125,40,1.22,1.22,1.22
2117,60,123,122,53,1.242213115,1.242213115,1.242213115
2118,51,122,116,60,1.454699121,1.454699121,1.454699121
2119,44,127,115,60,1.704051383,1.704051383,1.704051383
2120,58,116,104,60,1.288461538,1.288461538,1.288461538
2121,47,105,105,49,1.35035461,1.35035461,1.35035461
2122,42,127,102,58,1.796218487,1.796218487,1.796218487
2123,49,107,103,60,1.383098871,1.383098871,1.383098871
2124,50,125,118,53,1.474576271,1.474576271,1.474576271
2125,42,105,112,54,1.491071429,1.491071429,1.491071429
2126,42,100,101,50,1.438000943,1.438000943,1.438000943
2127,49,108,119,47,1.299519808,1.299519808,1.299519808
2128,55,121,103,54,1.362135922,1.362135922,1.362135922
2129,42,115,114,40,1.544486216,1.544486216,1.544486216
2130,60,125,123,51,1.24898374,1.24898374,1.24898374
2131,44,108,110,43,1.422727273,1.422727273,1.422727273
2132,48,129,118,50,1.555614407,1.555614407,1.555614407
2133,53,118,129,42,1.275998245,1.275998245,1.275998245
2134,54,110,126,55,1.236772487,1.236772487,1.236772487
2135,43,116,118,40,1.518328735,1.518328735,1.518328735
2136,44,120,101,53,1.626012601,1.626012601,1.626012601
2137,50,109,102,43,1.300784314,1.300784314,1.300784314
2138,45,112,120,54,1.469444444,1.469444444,1.469444444
2139,42,122,120,41,1.623214286,1.623214286,1.623214286
2140,43,128,114,54,1.725214198,1.725214198,1.725214198
2141,44,130,119,60,1.729373568,1.729373568,1.729373568
2142,49,109,100,46,1.342244898,1.342244898,1.342244898
2143,42,120,128,42,1.592633929,1.592633929,1.592633929
2144,57,109,112,60,1.223997494,1.223997494,1.223997494
2145,59,117,101,59,1.283604632,1.283604632,1.283604632
2146,58,118,113,58,1.273878547,1.273878547,1.273878547
2147,48,101,101,51,1.304558581,1.304558581,1.304558581
2148,40,112,125,50,1.6,1.6,1.6
2149,44,106,104,40,1.396853147,1.396853147,1.396853147
2150,40,110,105,42,1.575,1.575,1.575
2151,46,124,106,41,1.541222313,1.541222313,1.541222313
2152,46,105,109,51,1.375249302,1.375249302,1.375249302
2153,42,120,112,59,1.691964286,1.691964286,1.691964286
2154,57,116,112,53,1.254151003,1.254151003,1.254151003
2155,49,109,104,42,1.314167975,1.314167975,1.314167975
2156,58,120,116,46,1.232758621,1.232758621,1.232758621
2157,50,117,103,58,1.451553398,1.451553398,1.451553398
2158,53,105,122,45,1.174992267,1.174992267,1.174992267
2159,40,107,116,56,1.57887931,1.57887931,1.57887931
2160,58,125,126,51,1.279967159,1.279967159,1.279967159
2161,46,119,110,43,1.488932806,1.488932806,1.488932806
2162,42,108,118,49,1.493341404,1.493341404,1.493341404
2163,44,127,121,54,1.666322314,1.666322314,1.666322314
2164,49,111,114,45,1.330021482,1.330021482,1.330021482
2165,47,129,116,40,1.544754219,1.544754219,1.544754219
2166,51,120,105,53,1.428851541,1.428851541,1.428851541
2167,47,119,128,47,1.449551197,1.449551197,1.449551197
2168,45,101,122,47,1.314845173,1.314845173,1.314845173
2169,59,123,119,47,1.239851873,1.239851873,1.239851873
2170,50,113,108,55,1.38462963,1.38462963,1.38462963
2171,60,105,100,41,1.08,1.08,1.08
2172,42,122,104,47,1.678342491,1.678342491,1.678342491
2173,41,128,115,54,1.795758218,1.795758218,1.795758218
2174,59,122,113,58,1.290535473,1.290535473,1.290535473
2175,54,122,115,60,1.390499195,1.390499195,1.390499195
2176,47,128,103,45,1.58014873,1.58014873,1.58014873
2177,53,102,100,49,1.207264151,1.207264151,1.207264151
2178,45,112,119,52,1.462931839,1.462931839,1.462931839
2179,53,121,116,60,1.400130124,1.400130124,1.400130124
2180,45,122,108,60,1.633333333,1.633333333,1.633333333
2181,48,103,123,45,1.255843496,1.255843496,1.255843496
2182,54,121,105,44,1.32989418,1.32989418,1.32989418
2183,52,130,130,42,1.411538462,1.411538462,1.411538462
2184,49,120,116,49,1.435696692,1.435696692,1.435696692
2185,51,118,118,49,1.364489864,1.364489864,1.364489864
2186,49,117,108,49,1.420729403,1.420729403,1.420729403
2187,44,102,130,47,1.33986014,1.33986014,1.33986014
2188,44,103,121,49,1.372933884,1.372933884,1.372933884
2189,51,116,107,48,1.361553967,1.361553967,1.361553967
2190,47,128,114,53,1.594158268,1.594158268,1.594158268
2191,60,116,126,51,1.169047619,1.169047619,1.169047619
2192,59,123,129,52,1.243923269,1.243923269,1.243923269
2193,50,102,108,43,1.219074074,1.219074074,1.219074074
2194,53,100,112,49,1.162146226,1.162146226,1.162146226
2195,44,128,109,52,1.693077565,1.693077565,1.693077565
2196,42,101,118,49,1.410008071,1.410008071,1.410008071
2197,40,121,102,56,1.787009804,1.787009804,1.787009804
2198,46,127,105,44,1.589958592,1.589958592,1.589958592
2199,53,101,130,57,1.172060958,1.172060958,1.172060958
2200,59,128,127,42,1.250100093,1.250100093,1.250100093
2201,59,110,104,52,1.18220339,1.18220339,1.18220339
2202,52,120,124,45,1.335297767,1.335297767,1.335297767
2203,46,113,118,51,1.444362564,1.444362564,1.444362564
2204,46,128,120,49,1.595471014,1.595471014,1.595471014
2205,52,122,128,43,1.341045673,1.341045673,1.341045673
2206,60,117,121,42,1.148553719,1.148553719,1.148553719
2207,56,109,127,40,1.130694601,1.130694601,1.130694601
2208,54,108,125,54,1.216,1.216,1.216
2209,57,124,126,56,1.30994152,1.30994152,1.30994152
2210,42,128,127,51,1.724596925,1.724596925,1.724596925
2211,59,113,125,44,1.133627119,1.133627119,1.133627119
2212,45,114,107,47,1.486292835,1.486292835,1.486292835
2213,48,123,123,40,1.443851626,1.443851626,1.443851626
2214,46,130,104,46,1.634197324,1.634197324,1.634197324
2215,43,113,115,47,1.518301314,1.518301314,1.518301314
2216,60,119,109,59,1.262308869,1.262308869,1.262308869
2217,45,105,100,56,1.446666667,1.446666667,1.446666667
2218,52,119,115,46,1.344230769,1.344230769,1.344230769
2219,43,128,114,48,1.698898409,1.698898409,1.698898409
2220,53,102,111,46,1.169471358,1.169471358,1.169471358
2221,49,101,101,40,1.228632047,1.228632047,1.228632047
2222,41,101,101,42,1.439628109,1.439628109,1.439628109
2223,43,111,117,45,1.483005367,1.483005367,1.483005367
2224,54,108,116,44,1.189655172,1.189655172,1.189655172
2225,55,127,103,45,1.372992056,1.372992056,1.372992056
2226,54,113,119,59,1.294195456,1.294195456,1.294195456
2227,44,125,119,48,1.622135218,1.622135218,1.622135218
2228,60,115,109,51,1.192278287,1.192278287,1.192278287
2229,40,116,113,42,1.635840708,1.635840708,1.635840708
2230,47,109,104,46,1.380728314,1.380728314,1.380728314
2231,55,122,122,40,1.273025335,1.273025335,1.273025335
2232,41,123,118,58,1.745762712,1.745762712,1.745762712
2233,44,108,115,40,1.401185771,1.401185771,1.401185771
2234,59,116,121,49,1.185530186,1.185530186,1.185530186
2235,44,115,108,60,1.58459596,1.58459596,1.58459596
2236,40,121,124,59,1.750403226,1.750403226,1.750403226
2237,43,115,117,58,1.58507255,1.58507255,1.58507255
2238,41,102,127,52,1.448626848,1.448626848,1.448626848
2239,51,128,115,43,1.441858483,1.441858483,1.441858483
2240,54,108,116,42,1.181034483,1.181034483,1.181034483
2241,43,119,129,43,1.550387597,1.550387597,1.550387597
2242,51,103,117,56,1.249120161,1.249120161,1.249120161
2243,41,129,119,40,1.741237959,1.741237959,1.741237959
2244,49,104,117,50,1.274899703,1.274899703,1.274899703
2245,40,129,105,44,1.82202381,1.82202381,1.82202381
2246,55,129,114,53,1.405183413,1.405183413,1.405183413
2247,48,129,128,40,1.5,1.5,1.5
2248,44,118,118,43,1.523112481,1.523112481,1.523112481
2249,55,118,125,52,1.280727273,1.280727273,1.280727273
2250,51,108,119,45,1.24789916,1.24789916,1.24789916
2251,50,120,118,51,1.416101695,1.416101695,1.416101695
2252,58,109,113,43,1.129920659,1.129920659,1.129920659
2253,58,123,127,46,1.24144719,1.24144719,1.24144719
2254,60,113,118,44,1.128107345,1.128107345,1.128107345
2255,58,113,103,60,1.265400067,1.265400067,1.265400067
2256,53,118,101,46,1.340930319,1.340930319,1.340930319
2257,53,111,130,40,1.201015965,1.201015965,1.201015965
2258,56,124,105,47,1.330952381,1.330952381,1.330952381
2259,51,109,105,56,1.335294118,1.335294118,1.335294118
2260,44,125,106,57,1.68932247,1.68932247,1.68932247
2261,56,100,110,60,1.165584416,1.165584416,1.165584416
2262,43,118,130,43,1.537477639,1.537477639,1.537477639
2263,49,119,115,40,1.388198758,1.388198758,1.388198758
2264,43,107,123,41,1.410852713,1.410852713,1.410852713
2265,53,122,130,48,1.335558781,1.335558781,1.335558781
2266,44,117,101,42,1.537466247,1.537466247,1.537466247
2267,44,104,115,55,1.420948617,1.420948617,1.420948617
2268,50,119,125,45,1.37,1.37,1.37
2269,60,130,124,43,1.25672043,1.25672043,1.25672043
2270,50,124,124,43,1.413387097,1.413387097,1.413387097
2271,53,123,114,51,1.384061569,1.384061569,1.384061569
2272,58,118,119,42,1.193711968,1.193711968,1.193711968
2273,57,121,130,46,1.238326586,1.238326586,1.238326586
2274,55,126,115,44,1.336758893,1.336758893,1.336758893
2275,48,123,119,51,1.495535714,1.495535714,1.495535714
2276,47,123,111,48,1.524726855,1.524726855,1.524726855
2277,49,101,110,60,1.303339518,1.303339518,1.303339518
2278,52,126,117,54,1.442307692,1.442307692,1.442307692
2279,56,100,117,45,1.085164835,1.085164835,1.085164835
2280,56,110,101,59,1.274222065,1.274222065,1.274222065
2281,41,112,122,50,1.570771691,1.570771691,1.570771691
2282,46,104,125,57,1.358434783,1.358434783,1.358434783
2283,57,109,130,54,1.163832659,1.163832659,1.163832659
2284,49,114,123,58,1.399037664,1.399037664,1.399037664
2285,59,100,106,51,1.088023665,1.088023665,1.088023665
2286,57,118,125,47,1.223087719,1.223087719,1.223087719
2287,42,124,120,52,1.692857143,1.692857143,1.692857143
2288,55,121,114,42,1.284210526,1.284210526,1.284210526
2289,47,109,128,43,1.327543218,1.327543218,1.327543218
2290,56,125,129,40,1.271110188,1.271110188,1.271110188
2291,51,130,128,54,1.485447304,1.485447304,1.485447304
2292,56,104,124,56,1.15437788,1.15437788,1.15437788
2293,40,107,112,45,1.538392857,1.538392857,1.538392857
2294,40,115,102,56,1.712009804,1.712009804,1.712009804
2295,56,127,108,42,1.328373016,1.328373016,1.328373016
2296,42,120,125,44,1.604571429,1.604571429,1.604571429
2297,41,110,125,51,1.545463415,1.545463415,1.545463415
2298,60,119,113,58,1.248303835,1.248303835,1.248303835
2299,56,120,102,46,1.296918768,1.296918768,1.296918768
2300,51,100,123,40,1.142993783,1.142993783,1.142993783
2301,42,125,110,54,1.733549784,1.733549784,1.733549784
2302,44,119,127,53,1.560934145,1.560934145,1.560934145
2303,60,119,121,56,1.223071625,1.223071625,1.223071625
2304,58,115,108,45,1.199712644,1.199712644,1.199712644
2305,40,129,100,52,1.8725,1.8725,1.8725
2306,46,128,107,44,1.596911824,1.596911824,1.596911824
2307,55,124,110,50,1.354545455,1.354545455,1.354545455
2308,44,110,130,44,1.419230769,1.419230769,1.419230769
2309,56,116,117,42,1.215201465,1.215201465,1.215201465
2310,59,115,130,58,1.197653194,1.197653194,1.197653194
2311,40,115,130,47,1.618269231,1.618269231,1.618269231
2312,52,113,128,47,1.270132212,1.270132212,1.270132212
2313,48,124,114,52,1.519736842,1.519736842,1.519736842
2314,55,118,110,42,1.263636364,1.263636364,1.263636364
2315,40,106,127,50,1.521850394,1.521850394,1.521850394
2316,45,124,108,60,1.655555556,1.655555556,1.655555556
2317,53,101,120,54,1.177830189,1.177830189,1.177830189
2318,48,103,119,52,1.291404062,1.291404062,1.291404062
2319,47,105,114,48,1.327547592,1.327547592,1.327547592
2320,55,115,106,49,1.276586621,1.276586621,1.276586621
2321,43,123,114,46,1.631986944,1.631986944,1.631986944
2322,55,106,107,49,1.192608326,1.192608326,1.192608326
2323,58,129,110,47,1.325705329,1.325705329,1.325705329
2324,50,117,126,48,1.36047619,1.36047619,1.36047619
2325,43,124,103,58,1.723413863,1.723413863,1.723413863
2326,46,115,105,57,1.521428571,1.521428571,1.521428571
2327,52,106,112,46,1.224587912,1.224587912,1.224587912
2328,47,116,121,44,1.415860735,1.415860735,1.415860735
2329,47,125,108,40,1.514972419,1.514972419,1.514972419
2330,42,116,105,42,1.580952381,1.580952381,1.580952381
2331,57,110,103,53,1.222193834,1.222193834,1.222193834
2332,59,112,111,50,1.174377768,1.174377768,1.174377768
2333,51,107,103,43,1.257757472,1.257757472,1.257757472
2334,46,120,101,49,1.546922084,1.546922084,1.546922084
2335,44,104,120,49,1.385984848,1.385984848,1.385984848
2336,52,128,102,55,1.500377074,1.500377074,1.500377074
2337,48,118,124,57,1.459005376,1.459005376,1.459005376
2338,54,123,123,49,1.338075881,1.338075881,1.338075881
2339,42,130,100,59,1.842619048,1.842619048,1.842619048
2340,45,112,112,50,1.46765873,1.46765873,1.46765873
2341,41,114,124,51,1.595889064,1.595889064,1.595889064
2342,59,118,120,57,1.2375,1.2375,1.2375
2343,42,120,129,42,1.591362126,1.591362126,1.591362126
2344,52,124,114,42,1.376518219,1.376518219,1.376518219
2345,53,105,113,54,1.229504091,1.229504091,1.229504091
2346,55,114,118,50,1.248228043,1.248228043,1.248228043
2347,42,101,121,59,1.446182605,1.446182605,1.446182605
2348,42,125,106,50,1.723944295,1.723944295,1.723944295
2349,53,108,114,55,1.260095995,1.260095995,1.260095995
2350,49,119,130,57,1.433516484,1.433516484,1.433516484
2351,53,109,100,41,1.233301887,1.233301887,1.233301887
2352,49,125,108,47,1.493102797,1.493102797,1.493102797
2353,48,119,114,59,1.498355263,1.498355263,1.498355263
2354,53,116,105,49,1.327672956,1.327672956,1.327672956
2355,49,124,106,51,1.50587216,1.50587216,1.50587216
2356,53,123,102,52,1.415279319,1.415279319,1.415279319
2357,47,102,113,40,1.262097533,1.262097533,1.262097533
2358,52,114,123,51,1.303470919,1.303470919,1.303470919
2359,44,104,127,47,1.366857552,1.366857552,1.366857552
2360,59,117,101,40,1.189545226,1.189545226,1.189545226
2361,58,109,124,49,1.137235818,1.137235818,1.137235818
2362,52,125,127,56,1.422395518,1.422395518,1.422395518
2363,58,128,117,45,1.295755968,1.295755968,1.295755968
2364,59,103,129,55,1.086059651,1.086059651,1.086059651
2365,44,118,120,52,1.557575758,1.557575758,1.557575758
2366,42,108,113,51,1.511378003,1.511378003,1.511378003
2367,55,102,119,55,1.158365164,1.158365164,1.158365164
2368,55,122,105,58,1.385281385,1.385281385,1.385281385
2369,52,106,119,44,1.204104719,1.204104719,1.204104719
2370,58,114,107,51,1.221076378,1.221076378,1.221076378
2371,54,117,130,44,1.252564103,1.252564103,1.252564103
2372,47,127,122,47,1.543686781,1.543686781,1.543686781
2373,47,130,122,59,1.624782002,1.624782002,1.624782002
2374,48,105,120,51,1.30625,1.30625,1.30625
2375,45,122,123,53,1.57100271,1.57100271,1.57100271
2376,56,116,111,40,1.215894466,1.215894466,1.215894466
2377,59,128,126,43,1.255380683,1.255380683,1.255380683
2378,59,110,130,60,1.162972621,1.162972621,1.162972621
2379,44,109,120,49,1.44280303,1.44280303,1.44280303
2380,52,107,100,54,1.298846154,1.298846154,1.298846154
2381,57,118,113,46,1.238627542,1.238627542,1.238627542
2382,42,122,123,42,1.62311266,1.62311266,1.62311266
2383,45,104,101,58,1.442684268,1.442684268,1.442684268
2384,48,110,110,45,1.350378788,1.350378788,1.350378788
2385,48,114,112,60,1.455357143,1.455357143,1.455357143
2386,51,111,105,59,1.369187675,1.369187675,1.369187675
2387,41,124,112,45,1.713087979,1.713087979,1.713087979
2388,53,102,117,40,1.133204322,1.133204322,1.133204322
2389,55,129,129,56,1.389781536,1.389781536,1.389781536
2390,44,123,101,46,1.625450045,1.625450045,1.625450045
2391,52,109,121,48,1.246424031,1.246424031,1.246424031
2392,49,128,105,41,1.501360544,1.501360544,1.501360544
2393,52,112,100,40,1.276923077,1.276923077,1.276923077
2394,41,117,122,49,1.62764894,1.62764894,1.62764894
2395,58,124,117,58,1.316828765,1.316828765,1.316828765
2396,55,129,106,54,1.427444254,1.427444254,1.427444254
2397,42,115,117,50,1.582722833,1.582722833,1.582722833
2398,59,107,129,54,1.116081987,1.116081987,1.116081987
2399,43,103,112,58,1.45660299,1.45660299,1.45660299
2400,42,115,112,40,1.547619048,1.547619048,1.547619048
2401,42,121,100,41,1.64547619,1.64547619,1.64547619
2402,50,119,112,45,1.390892857,1.390892857,1.390892857
2403,53,124,124,46,1.355295192,1.355295192,1.355295192
2404,50,108,110,45,1.284545455,1.284545455,1.284545455
2405,51,107,114,48,1.259545924,1.259545924,1.259545924
2406,56,103,130,41,1.077335165,1.077335165,1.077335165
2407,43,101,117,45,1.366726297,1.366726297,1.366726297
2408,51,121,103,52,1.438701694,1.438701694,1.438701694
2409,46,110,117,52,1.417874396,1.417874396,1.417874396
2410,46,110,118,51,1.411753869,1.411753869,1.411753869
2411,44,116,107,50,1.551826678,1.551826678,1.551826678
2412,40,117,102,44,1.678186275,1.678186275,1.678186275
2413,46,116,129,57,1.481799798,1.481799798,1.481799798
2414,46,126,101,51,1.622040465,1.622040465,1.622040465
2415,55,103,111,51,1.166093366,1.166093366,1.166093366
2416,44,112,123,47,1.463784183,1.463784183,1.463784183
2417,47,108,119,51,1.363221884,1.363221884,1.363221884
2418,57,119,119,51,1.258145363,1.258145363,1.258145363
2419,48,122,101,40,1.468853135,1.468853135,1.468853135
2420,57,104,102,55,1.181888545,1.181888545,1.181888545
2421,48,105,108,59,1.366898148,1.366898148,1.366898148
2422,41,115,114,57,1.652439024,1.652439024,1.652439024
2423,59,128,101,49,1.32732002,1.32732002,1.32732002
2424,46,113,103,58,1.509814268,1.509814268,1.509814268
2425,53,130,120,49,1.430581761,1.430581761,1.430581761
2426,58,127,124,59,1.332730812,1.332730812,1.332730812
2427,54,112,102,46,1.262527233,1.262527233,1.262527233
2428,52,116,120,49,1.319551282,1.319551282,1.319551282
2429,46,108,117,46,1.37049424,1.37049424,1.37049424
2430,59,108,105,52,1.162873285,1.162873285,1.162873285
2431,47,104,116,58,1.356382979,1.356382979,1.356382979
2432,43,103,128,41,1.357830669,1.357830669,1.357830669
2433,52,130,121,59,1.493801653,1.493801653,1.493801653
2434,51,119,125,45,1.346666667,1.346666667,1.346666667
2435,44,117,101,60,1.626575158,1.626575158,1.626575158
2436,60,117,102,50,1.220098039,1.220098039,1.220098039
2437,52,112,120,48,1.276923077,1.276923077,1.276923077
2438,46,104,120,43,1.309601449,1.309601449,1.309601449
2439,53,129,116,55,1.454050098,1.454050098,1.454050098
2440,43,101,107,53,1.422082156,1.422082156,1.422082156
